Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Date,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Type,Card_Age,Fraud_Label
TXN_3336,USER_5456,14.4,Online,17 February 2023,61273.94,Laptop,New York,Travel,0,7,Discover,227,1
TXN_8298,USER_4872,23.98,POS,15 October 2023,34486.7,Laptop,New York,Clothing,0,11,Mastercard,95,0
TXN_26479,USER_5438,58.81,Online,18 November 2023,68672.68,Mobile,London,Restaurants,0,14,Discover,236,0
TXN_16938,USER_3545,20.04,ATM Withdrawal,16 May 2023,78644.01,Laptop,New York,Groceries,0,6,Mastercard,91,1
TXN_14368,USER_5315,116.76,ATM Withdrawal,23 October 2023,96582.51,Mobile,Sydney,Travel,0,10,Mastercard,133,1
TXN_37272,USER_5765,41.65,ATM Withdrawal,24 February 2023,16811.18,Laptop,Sydney,Travel,0,6,Visa,136,1
TXN_5663,USER_6159,99.09,Bank Transfer,12 February 2023,37202.83,Laptop,Mumbai,Restaurants,0,11,Visa,166,1
TXN_22252,USER_5323,59.46,Bank Transfer,12 May 2023,66099.69,Mobile,London,Travel,0,7,Discover,239,0
TXN_9099,USER_3963,61.58,ATM Withdrawal,21 March 2023,20007.04,Tablet,New York,Electronics,1,13,Discover,21,1
TXN_45575,USER_4887,287.15,Online,21 June 2023,46638.29,Mobile,London,Clothing,0,2,Visa,35,1
TXN_38793,USER_7955,40.71,POS,31 January 2023,38605.2,Mobile,Mumbai,Travel,0,13,Visa,210,1
TXN_32042,USER_3747,162.7,Bank Transfer,10 June 2023,68039.83,Laptop,New York,Electronics,0,3,Amex,77,0
TXN_36385,USER_2573,569.75,ATM Withdrawal,11 July 2023,37545.57,Tablet,Sydney,Groceries,0,7,Visa,168,0
TXN_41985,USER_1799,67,Online,10 June 2023,49734.18,Mobile,Sydney,Restaurants,0,3,Visa,144,0
TXN_11809,USER_9948,12.16,POS,14 November 2023,12552.76,Laptop,London,Groceries,0,1,Mastercard,126,1
TXN_40011,USER_6729,271.02,Online,17 January 2023,20808.87,Tablet,London,Electronics,0,7,Mastercard,238,1
TXN_28507,USER_3612,59.12,POS,4 December 2023,96386.65,Mobile,Tokyo,Clothing,0,13,Visa,14,0
TXN_28019,USER_1833,40.01,Online,12 August 2023,50902.43,Tablet,Mumbai,Groceries,0,13,Discover,75,0
TXN_8778,USER_8630,175.92,ATM Withdrawal,22 April 2023,33253.76,Mobile,Tokyo,Groceries,1,3,Amex,207,0
TXN_1955,USER_5839,9.37,POS,11 December 2023,89531.04,Mobile,Sydney,Electronics,0,3,Mastercard,39,0
TXN_28096,USER_6559,3.01,Online,24 October 2023,51784.75,Tablet,New York,Clothing,0,3,Discover,207,1
TXN_44599,USER_3713,208.3,POS,22 April 2023,63613.13,Tablet,New York,Groceries,0,14,Visa,79,1
TXN_29101,USER_3392,188.75,Online,11 June 2023,88070.06,Mobile,Sydney,Travel,0,1,Mastercard,229,0
TXN_48231,USER_5004,61.19,Online,1 October 2023,66502.02,Tablet,London,Electronics,0,5,Discover,126,0
TXN_47668,USER_1521,53.19,POS,26 August 2023,72303.45,Tablet,Tokyo,Groceries,0,8,Discover,115,0
TXN_2727,USER_8269,62.56,ATM Withdrawal,8 July 2023,69772.38,Tablet,Mumbai,Electronics,0,8,Mastercard,94,1
TXN_6913,USER_3989,44.11,Online,10 June 2023,68409.65,Tablet,New York,Clothing,0,9,Amex,136,0
TXN_17253,USER_7345,48.77,Bank Transfer,7 October 2023,90640.31,Tablet,London,Clothing,1,11,Mastercard,186,1
TXN_48924,USER_5037,124.4,Bank Transfer,21 May 2023,582.86,Tablet,Tokyo,Restaurants,0,6,Mastercard,13,1
TXN_45430,USER_1262,54.54,POS,5 November 2023,1246.9,Mobile,New York,Restaurants,1,5,Discover,201,0
TXN_20948,USER_3788,76.72,Online,11 September 2023,32388.09,Mobile,Tokyo,Restaurants,0,12,Discover,111,1
TXN_31764,USER_8421,28.44,ATM Withdrawal,5 November 2023,39451.15,Tablet,Sydney,Travel,0,11,Mastercard,161,0
TXN_48084,USER_8428,152.01,ATM Withdrawal,6 December 2023,87126.59,Mobile,Sydney,Travel,0,12,Discover,199,0
TXN_3182,USER_6810,104.3,Online,11 May 2023,83854.17,Mobile,Mumbai,Clothing,0,2,Amex,191,1
TXN_18535,USER_3210,123.13,POS,13 December 2023,33503.88,Tablet,London,Restaurants,0,7,Amex,109,1
TXN_16093,USER_8944,10.27,Online,21 July 2023,82060.96,Laptop,Mumbai,Electronics,0,11,Mastercard,74,0
TXN_2412,USER_5596,159.45,POS,8 November 2023,69274.24,Tablet,Sydney,Restaurants,0,14,Visa,62,0
TXN_20941,USER_3463,94.01,POS,25 December 2023,74314.43,Laptop,London,Travel,0,6,Visa,69,0
TXN_10199,USER_4510,71.19,Online,5 February 2023,36984.21,Mobile,Sydney,Restaurants,0,11,Discover,130,0
TXN_19722,USER_3990,87.16,POS,12 November 2023,90848.61,Laptop,Sydney,Groceries,0,2,Mastercard,193,1
TXN_27850,USER_2959,70.05,POS,26 August 2023,3849.04,Tablet,Tokyo,Electronics,0,8,Amex,182,0
TXN_14212,USER_4538,21.1,Bank Transfer,11 November 2023,6785.65,Mobile,New York,Groceries,0,14,Mastercard,229,1
TXN_27001,USER_6877,2.36,POS,22 March 2023,86474.54,Mobile,Tokyo,Travel,0,1,Mastercard,185,1
TXN_43758,USER_5101,81.77,ATM Withdrawal,4 July 2023,45435.07,Laptop,Tokyo,Clothing,0,12,Visa,215,1
TXN_3173,USER_4832,480,POS,6 February 2023,19442.94,Tablet,Tokyo,Groceries,1,6,Discover,133,0
TXN_25100,USER_7545,32.79,Bank Transfer,28 December 2023,75171.83,Tablet,London,Electronics,1,8,Amex,238,1
TXN_26648,USER_6612,160.69,POS,18 September 2023,37548.07,Mobile,Sydney,Restaurants,0,10,Amex,21,0
TXN_3807,USER_4255,23.17,Bank Transfer,14 May 2023,41142.44,Tablet,Tokyo,Travel,0,3,Discover,225,1
TXN_20791,USER_9933,1.93,Online,13 October 2023,79826.34,Mobile,Tokyo,Restaurants,0,5,Discover,152,1
TXN_11041,USER_6278,36.05,POS,25 November 2023,59885.73,Mobile,Sydney,Restaurants,0,4,Amex,75,1
TXN_34780,USER_4286,35.13,POS,3 February 2023,62270.48,Laptop,Sydney,Clothing,0,10,Discover,113,0
TXN_40680,USER_1003,11.4,Bank Transfer,1 April 2023,23343.55,Laptop,Tokyo,Clothing,0,12,Visa,177,1
TXN_15833,USER_7092,47.43,ATM Withdrawal,6 May 2023,44691.83,Laptop,Mumbai,Electronics,0,12,Discover,134,0
TXN_15012,USER_2720,102.03,Bank Transfer,24 June 2023,36468.19,Tablet,Sydney,Clothing,0,5,Visa,54,0
TXN_25191,USER_4047,172.87,ATM Withdrawal,19 January 2023,22384.68,Laptop,Sydney,Electronics,0,1,Visa,167,0
TXN_33911,USER_8606,113.5,POS,12 May 2023,11934.16,Laptop,Mumbai,Groceries,0,14,Amex,238,1
TXN_43265,USER_7632,75.25,Bank Transfer,3 August 2023,23705.96,Tablet,Tokyo,Travel,0,5,Mastercard,29,1
TXN_49983,USER_1676,61.69,Online,31 July 2023,67753.74,Mobile,Tokyo,Groceries,1,2,Visa,118,1
TXN_35252,USER_7045,49.02,ATM Withdrawal,4 June 2023,85215.27,Mobile,Mumbai,Restaurants,0,14,Visa,92,1
TXN_27170,USER_5126,26.16,POS,20 February 2023,63425.44,Laptop,Sydney,Travel,0,11,Amex,173,1
TXN_24149,USER_9624,229.61,Online,14 October 2023,53211.02,Laptop,London,Clothing,1,11,Discover,22,0
TXN_40374,USER_7003,260.97,Online,8 March 2023,18146.82,Tablet,Sydney,Restaurants,0,4,Amex,239,0
TXN_22118,USER_8227,0.74,POS,15 May 2023,42413.76,Tablet,London,Restaurants,0,7,Mastercard,204,0
TXN_16400,USER_9772,256.81,Bank Transfer,13 January 2023,49641.89,Tablet,Mumbai,Groceries,0,1,Visa,176,1
TXN_5022,USER_2129,180.02,Online,17 October 2023,57314.73,Tablet,Tokyo,Restaurants,0,14,Amex,68,0
TXN_27891,USER_8471,246.6,Bank Transfer,14 January 2023,29527.41,Mobile,New York,Restaurants,0,10,Discover,206,1
TXN_8863,USER_4083,4.44,Bank Transfer,7 February 2023,31324.83,Mobile,Sydney,Restaurants,0,14,Amex,147,0
TXN_606,USER_7970,33.55,POS,10 December 2023,26549.84,Mobile,Mumbai,Restaurants,1,4,Discover,191,0
TXN_14870,USER_5548,180.81,Bank Transfer,8 June 2023,93628.01,Laptop,New York,Clothing,0,5,Amex,239,1
TXN_37170,USER_6795,81.86,ATM Withdrawal,16 August 2023,53431.79,Tablet,London,Groceries,0,2,Mastercard,124,0
TXN_20658,USER_9759,56.77,POS,16 January 2023,65107.07,Mobile,Mumbai,Travel,0,9,Discover,18,0
TXN_32451,USER_4552,12.15,Bank Transfer,30 March 2023,89081,Laptop,Sydney,Groceries,0,13,Amex,59,0
TXN_11080,USER_3940,20.13,Online,1 November 2023,29360.86,Mobile,New York,Clothing,0,12,Amex,20,0
TXN_45470,USER_2149,142.38,POS,1 March 2023,50955.15,Laptop,Sydney,Travel,0,3,Visa,97,1
TXN_24231,USER_3292,55.24,Bank Transfer,2 January 2023,90251.69,Tablet,New York,Restaurants,1,10,Mastercard,151,1
TXN_8743,USER_8630,80.21,Online,25 April 2023,22613.19,Mobile,London,Groceries,0,11,Visa,124,0
TXN_38963,USER_9676,50.44,Bank Transfer,19 February 2023,86694.18,Laptop,London,Clothing,0,2,Mastercard,238,0
TXN_856,USER_5670,249.55,Bank Transfer,7 December 2023,55821.74,Tablet,Tokyo,Groceries,0,1,Visa,186,1
TXN_1926,USER_8898,76.81,ATM Withdrawal,13 January 2023,98722.62,Mobile,London,Groceries,0,14,Visa,117,1
TXN_14581,USER_9181,89.19,POS,20 May 2023,35954.71,Laptop,London,Groceries,0,10,Amex,47,0
TXN_31944,USER_2791,21.1,Bank Transfer,22 January 2023,9408.64,Mobile,New York,Restaurants,0,10,Mastercard,50,1
TXN_26000,USER_9731,95.02,Bank Transfer,12 October 2023,89550.93,Mobile,Sydney,Groceries,0,5,Amex,226,0
TXN_8785,USER_3515,0.27,POS,9 March 2023,77197.37,Mobile,Sydney,Electronics,0,9,Visa,52,0
TXN_19152,USER_2978,5.07,Bank Transfer,18 March 2023,30404.7,Laptop,Mumbai,Clothing,0,8,Discover,224,1
TXN_27817,USER_6209,42.93,POS,15 January 2023,65974.6,Laptop,Sydney,Clothing,0,6,Discover,57,0
TXN_23188,USER_3586,92.32,POS,6 July 2023,67143.73,Laptop,London,Electronics,0,13,Visa,215,0
TXN_38107,USER_2665,5.32,POS,22 October 2023,1029.44,Mobile,New York,Groceries,0,1,Visa,116,0
TXN_9402,USER_8971,180.96,ATM Withdrawal,25 January 2023,35140.59,Mobile,Sydney,Groceries,0,2,Amex,30,0
TXN_17017,USER_7317,237.49,ATM Withdrawal,25 June 2023,71679.38,Tablet,London,Travel,0,11,Visa,30,0
TXN_30906,USER_6514,13.49,Online,29 July 2023,27268.33,Tablet,London,Restaurants,0,1,Visa,42,1
TXN_44,USER_6486,4.31,Bank Transfer,19 August 2023,37287.5,Laptop,New York,Clothing,0,6,Discover,231,1
TXN_2812,USER_6185,26.51,Online,8 January 2023,75114.02,Mobile,Mumbai,Electronics,0,9,Amex,161,1
TXN_45175,USER_5742,313.28,Online,21 December 2023,29431.29,Laptop,Mumbai,Clothing,0,5,Visa,31,0
TXN_43263,USER_9296,360.07,POS,12 January 2023,78531.96,Laptop,London,Travel,0,6,Mastercard,212,0
TXN_23566,USER_6935,100.62,Bank Transfer,2 May 2023,10856.1,Mobile,Mumbai,Travel,0,12,Amex,149,0
TXN_40433,USER_5093,34.64,Online,25 February 2023,55200.37,Mobile,Sydney,Electronics,0,10,Discover,188,0
TXN_30371,USER_6298,60.63,Online,10 July 2023,31054.89,Mobile,New York,Electronics,0,5,Amex,116,1
TXN_11861,USER_8008,115.13,ATM Withdrawal,12 December 2023,29776.1,Tablet,Mumbai,Clothing,0,14,Visa,48,0
TXN_40826,USER_7320,20.93,Bank Transfer,3 July 2023,52913.3,Tablet,Tokyo,Groceries,0,13,Amex,29,1
TXN_14628,USER_7864,179.58,ATM Withdrawal,5 June 2023,87661.47,Laptop,Mumbai,Electronics,0,7,Visa,167,0
TXN_20484,USER_4152,58.82,POS,22 June 2023,89654.67,Laptop,New York,Electronics,0,8,Mastercard,16,0
TXN_39284,USER_7158,335.3,Bank Transfer,20 June 2023,87314.71,Tablet,Tokyo,Restaurants,1,8,Amex,170,0
TXN_4604,USER_7770,286.28,POS,29 September 2023,85248.07,Mobile,New York,Groceries,0,1,Mastercard,160,1
TXN_5816,USER_5137,30.07,Bank Transfer,25 July 2023,64883.81,Mobile,Sydney,Travel,0,3,Visa,132,1
TXN_19729,USER_7309,36.75,Bank Transfer,15 February 2023,58584.3,Tablet,London,Clothing,0,14,Mastercard,211,0
TXN_42988,USER_7357,349.92,ATM Withdrawal,30 August 2023,91402.55,Tablet,Mumbai,Clothing,0,5,Visa,114,0
TXN_13170,USER_4904,55.19,Bank Transfer,10 May 2023,38254.54,Mobile,Mumbai,Restaurants,0,7,Visa,149,0
TXN_15492,USER_3725,21.49,ATM Withdrawal,8 July 2023,52767.68,Tablet,London,Travel,0,14,Mastercard,189,0
TXN_36154,USER_3627,49.79,Online,30 November 2023,52643.34,Laptop,New York,Restaurants,0,5,Mastercard,24,0
TXN_39818,USER_4606,509.65,Bank Transfer,13 December 2023,51950.05,Mobile,New York,Clothing,0,3,Visa,78,1
TXN_6435,USER_8282,171.15,ATM Withdrawal,2 April 2023,98042.41,Tablet,Sydney,Clothing,0,4,Mastercard,101,1
TXN_47105,USER_3775,141.27,Online,4 August 2023,47239.7,Tablet,London,Travel,0,13,Discover,115,0
TXN_47795,USER_4073,18.36,Bank Transfer,27 December 2023,6871.35,Mobile,Mumbai,Clothing,0,12,Visa,49,0
TXN_19742,USER_9136,158.28,ATM Withdrawal,30 April 2023,91870.81,Tablet,Tokyo,Travel,0,7,Discover,112,0
TXN_31641,USER_4141,4.5,POS,5 September 2023,4529.77,Mobile,London,Clothing,0,14,Amex,218,1
TXN_31468,USER_8447,94.78,Bank Transfer,28 February 2023,25728.83,Laptop,Mumbai,Travel,0,9,Visa,212,1
TXN_24776,USER_1834,61.37,Online,17 February 2023,98393.49,Laptop,Tokyo,Groceries,0,12,Visa,1,0
TXN_14405,USER_4187,37.27,ATM Withdrawal,29 November 2023,77131.69,Laptop,London,Clothing,0,12,Mastercard,99,1
TXN_44117,USER_4892,90.44,ATM Withdrawal,30 April 2023,18379.46,Mobile,New York,Groceries,1,8,Amex,233,0
TXN_38576,USER_4317,25,Online,12 September 2023,2693.58,Laptop,New York,Groceries,0,6,Mastercard,124,0
TXN_2051,USER_1646,233.82,Online,2 January 2023,84143.76,Mobile,Mumbai,Clothing,0,3,Visa,59,0
TXN_1025,USER_9356,1.71,ATM Withdrawal,16 July 2023,48222.57,Tablet,New York,Electronics,0,1,Mastercard,180,1
TXN_30118,USER_6008,41.5,Bank Transfer,10 August 2023,53582.1,Tablet,Sydney,Groceries,0,2,Discover,96,1
TXN_3073,USER_4212,130.89,ATM Withdrawal,28 December 2023,76565.03,Mobile,New York,Groceries,0,10,Mastercard,182,1
TXN_9467,USER_5200,55.24,Online,10 April 2023,49143.45,Tablet,Mumbai,Travel,0,2,Visa,167,0
TXN_19481,USER_6208,168.8,ATM Withdrawal,29 June 2023,58006.55,Mobile,Mumbai,Electronics,0,8,Discover,202,0
TXN_31990,USER_2688,378.63,Bank Transfer,22 December 2023,37469.11,Laptop,Mumbai,Groceries,1,4,Mastercard,10,0
TXN_39970,USER_5471,138.72,POS,11 September 2023,84966.49,Tablet,London,Groceries,0,14,Visa,160,0
TXN_6881,USER_4293,56.93,POS,28 February 2023,2138.37,Tablet,Mumbai,Restaurants,0,7,Amex,201,1
TXN_41825,USER_6429,193.63,POS,28 January 2023,41242.9,Mobile,London,Clothing,1,8,Visa,37,1
TXN_7884,USER_8378,837.29,POS,10 May 2023,55957.48,Mobile,Tokyo,Clothing,0,4,Discover,54,1
TXN_43242,USER_8687,89.03,POS,20 March 2023,93510.52,Laptop,Sydney,Electronics,0,12,Amex,42,1
TXN_535,USER_4072,46.26,Online,25 February 2023,87362.5,Laptop,Sydney,Electronics,1,6,Amex,98,0
TXN_49972,USER_8793,186.07,POS,17 May 2023,15592.19,Tablet,Sydney,Clothing,0,3,Discover,162,0
TXN_18648,USER_7044,8.72,POS,20 January 2023,27890.03,Laptop,Sydney,Electronics,1,13,Amex,155,1
TXN_17616,USER_3418,25.7,Bank Transfer,26 December 2023,22148.82,Tablet,Mumbai,Travel,0,14,Amex,85,0
TXN_10053,USER_8081,58.6,Bank Transfer,15 January 2023,16167.66,Mobile,London,Restaurants,0,10,Amex,117,0
TXN_8823,USER_2673,30.41,Bank Transfer,22 February 2023,4434.65,Tablet,Mumbai,Groceries,0,11,Visa,117,0
TXN_3796,USER_9566,29.13,Bank Transfer,25 February 2023,82093.98,Laptop,Sydney,Clothing,1,9,Visa,21,0
TXN_10244,USER_6950,196.17,POS,15 June 2023,47146.95,Tablet,New York,Clothing,0,7,Mastercard,4,0
TXN_3926,USER_7587,51.3,ATM Withdrawal,6 February 2023,65155.08,Mobile,Mumbai,Restaurants,0,5,Discover,108,0
TXN_34294,USER_3158,81.16,POS,31 October 2023,60312.62,Tablet,Sydney,Electronics,0,9,Discover,98,0
TXN_5597,USER_2917,89.01,POS,10 March 2023,33156.03,Mobile,New York,Clothing,0,4,Mastercard,62,0
TXN_1573,USER_7099,188,Online,28 September 2023,83728.95,Laptop,Tokyo,Travel,0,4,Discover,52,0
TXN_12339,USER_2811,60.07,ATM Withdrawal,2 March 2023,1647.63,Tablet,Tokyo,Restaurants,0,13,Amex,172,0
TXN_7343,USER_2308,197.08,Online,31 July 2023,99886.28,Laptop,Mumbai,Groceries,0,8,Discover,142,1
TXN_24195,USER_4427,52.78,ATM Withdrawal,29 June 2023,60915.16,Laptop,Sydney,Electronics,0,1,Visa,229,0
TXN_14142,USER_9315,34.89,Bank Transfer,5 May 2023,43048.51,Mobile,Mumbai,Electronics,0,1,Discover,150,1
TXN_38466,USER_8094,17.28,ATM Withdrawal,1 September 2023,21372.65,Tablet,Tokyo,Groceries,0,10,Mastercard,90,0
TXN_17899,USER_1089,85.8,Online,28 April 2023,40904.52,Mobile,New York,Travel,0,7,Amex,213,1
TXN_32851,USER_6830,10.42,ATM Withdrawal,25 September 2023,17229.08,Mobile,Mumbai,Restaurants,0,12,Visa,41,0
TXN_28542,USER_2777,74.41,ATM Withdrawal,27 July 2023,42860.48,Mobile,Mumbai,Groceries,0,8,Mastercard,177,0
TXN_14570,USER_7315,26.32,ATM Withdrawal,17 April 2023,7584.09,Laptop,Sydney,Clothing,0,6,Mastercard,186,1
TXN_49816,USER_3131,115.9,ATM Withdrawal,12 August 2023,85942.58,Mobile,Sydney,Travel,0,13,Amex,66,0
TXN_28167,USER_5590,143.86,ATM Withdrawal,30 September 2023,32169.4,Tablet,Tokyo,Restaurants,0,8,Mastercard,118,0
TXN_10296,USER_7907,85.24,Online,31 January 2023,847.29,Tablet,New York,Groceries,0,5,Amex,236,0
TXN_42322,USER_4356,58.88,ATM Withdrawal,2 June 2023,97926.14,Laptop,London,Electronics,1,3,Discover,142,1
TXN_27176,USER_6824,192.2,Bank Transfer,24 July 2023,11069.21,Laptop,New York,Clothing,0,12,Amex,138,0
TXN_13805,USER_2212,54,POS,27 November 2023,92088.58,Tablet,Sydney,Clothing,0,4,Discover,238,0
TXN_27635,USER_7449,157.15,ATM Withdrawal,12 September 2023,62471.85,Laptop,Mumbai,Clothing,0,11,Amex,187,0
TXN_46705,USER_6816,176.2,POS,22 November 2023,3936.82,Tablet,Mumbai,Clothing,0,12,Amex,111,0
TXN_22450,USER_2804,12.13,POS,7 January 2023,8816.84,Laptop,New York,Clothing,0,11,Discover,12,0
TXN_9257,USER_6315,13.33,Bank Transfer,18 May 2023,11276.11,Tablet,Tokyo,Clothing,0,11,Amex,199,0
TXN_11047,USER_6386,4.75,POS,29 June 2023,81769.05,Laptop,London,Groceries,0,1,Visa,184,0
TXN_36959,USER_8609,136.03,Online,3 October 2023,87644.93,Laptop,New York,Travel,0,14,Amex,161,0
TXN_40003,USER_9060,18.38,Online,10 September 2023,21009.4,Tablet,New York,Electronics,0,14,Mastercard,30,0
TXN_16760,USER_8333,12.45,POS,6 September 2023,96051.88,Laptop,Mumbai,Restaurants,0,7,Discover,152,0
TXN_8819,USER_6355,1.62,Online,5 September 2023,2660.42,Mobile,Sydney,Restaurants,0,9,Mastercard,31,0
TXN_49492,USER_4077,109.3,ATM Withdrawal,6 August 2023,91620.61,Tablet,Tokyo,Electronics,0,1,Discover,188,1
TXN_31882,USER_8195,90.07,Bank Transfer,18 March 2023,58237.02,Tablet,London,Groceries,0,9,Visa,14,0
TXN_33468,USER_7003,34.14,Online,15 April 2023,97057.24,Mobile,Mumbai,Clothing,0,13,Amex,4,0
TXN_37742,USER_8153,17.48,ATM Withdrawal,9 January 2023,93786.14,Laptop,New York,Clothing,0,7,Amex,88,0
TXN_42529,USER_7745,56.95,POS,29 June 2023,79408.57,Laptop,Sydney,Electronics,0,6,Amex,54,0
TXN_17151,USER_4288,175.84,Online,23 February 2023,77183.08,Laptop,Mumbai,Clothing,0,8,Visa,116,0
TXN_13948,USER_7322,31.72,ATM Withdrawal,15 March 2023,11816.8,Laptop,Tokyo,Restaurants,0,5,Discover,53,0
TXN_5050,USER_4655,127.08,POS,21 August 2023,9007.84,Mobile,London,Electronics,1,7,Amex,16,0
TXN_40326,USER_7539,22,Bank Transfer,29 September 2023,85319.9,Mobile,Mumbai,Clothing,0,2,Mastercard,148,1
TXN_37733,USER_5214,112.03,Online,20 December 2023,75257.06,Tablet,New York,Travel,0,8,Discover,35,0
TXN_9216,USER_3274,28.49,POS,24 January 2023,25043.9,Laptop,London,Travel,0,5,Mastercard,40,0
TXN_21460,USER_5426,266.85,Bank Transfer,10 June 2023,20081.39,Mobile,New York,Restaurants,0,9,Mastercard,140,0
TXN_49628,USER_4480,157.15,POS,10 May 2023,46929.79,Laptop,Mumbai,Restaurants,0,8,Discover,132,1
TXN_12402,USER_8680,8.51,Bank Transfer,22 August 2023,51487.63,Mobile,London,Electronics,0,6,Amex,207,0
TXN_44721,USER_1231,103.15,Online,19 February 2023,31602.36,Laptop,Tokyo,Restaurants,0,1,Amex,220,1
TXN_22659,USER_5173,20.66,Bank Transfer,3 November 2023,37372.51,Laptop,Tokyo,Clothing,0,2,Amex,71,1
TXN_44564,USER_9169,24.82,ATM Withdrawal,15 July 2023,45069.59,Tablet,Tokyo,Restaurants,0,2,Visa,152,0
TXN_31775,USER_2739,19.14,POS,11 April 2023,2939.4,Mobile,Sydney,Restaurants,0,4,Discover,157,0
TXN_4954,USER_8915,5.62,ATM Withdrawal,17 July 2023,85409.91,Tablet,Sydney,Travel,0,11,Visa,73,0
TXN_43882,USER_5326,2.34,ATM Withdrawal,18 June 2023,67935.19,Laptop,Mumbai,Travel,0,9,Visa,46,0
TXN_26748,USER_8939,38.26,Bank Transfer,2 February 2023,9985.91,Tablet,Sydney,Groceries,0,5,Discover,86,0
TXN_49524,USER_4174,92.16,Online,13 January 2023,89004.13,Tablet,Sydney,Restaurants,0,6,Visa,170,0
TXN_46478,USER_3772,98.28,ATM Withdrawal,4 January 2023,64993.29,Mobile,London,Clothing,0,9,Discover,102,0
TXN_13193,USER_1375,10.71,ATM Withdrawal,10 January 2023,55644.48,Tablet,Sydney,Travel,0,11,Mastercard,191,0
TXN_39869,USER_9190,31.85,ATM Withdrawal,31 March 2023,52761.46,Tablet,Tokyo,Restaurants,1,11,Discover,162,1
TXN_33319,USER_6194,62.5,ATM Withdrawal,29 December 2023,43893.75,Laptop,Sydney,Restaurants,0,7,Discover,18,0
TXN_27906,USER_2041,209.62,POS,11 February 2023,62032.94,Mobile,Tokyo,Restaurants,0,10,Mastercard,44,0
TXN_21108,USER_3082,20.37,ATM Withdrawal,30 March 2023,5465.97,Laptop,Tokyo,Groceries,0,9,Discover,166,1
TXN_45108,USER_2072,43.96,Bank Transfer,27 June 2023,69052.69,Tablet,Mumbai,Travel,0,1,Mastercard,196,1
TXN_19507,USER_4967,99.84,Online,1 April 2023,20943.23,Mobile,Mumbai,Travel,0,12,Discover,161,0
TXN_36578,USER_4582,14.44,Online,22 April 2023,26483.72,Laptop,Tokyo,Electronics,1,14,Visa,237,0
TXN_28650,USER_1000,191.87,Online,26 April 2023,4201.83,Laptop,Tokyo,Electronics,0,7,Discover,14,0
TXN_44309,USER_9298,37.12,Online,24 May 2023,47550.78,Mobile,Sydney,Groceries,0,10,Visa,78,0
TXN_39013,USER_8149,131.74,ATM Withdrawal,28 May 2023,84548.99,Laptop,London,Electronics,1,7,Discover,168,0
TXN_1739,USER_8227,75.58,Online,12 July 2023,35414.17,Mobile,New York,Clothing,0,11,Mastercard,138,1
TXN_49778,USER_3677,54.9,Online,24 September 2023,98958.72,Laptop,Tokyo,Electronics,0,6,Visa,6,0
TXN_30507,USER_3036,31.77,Online,8 August 2023,33173.53,Laptop,Mumbai,Travel,0,1,Discover,144,1
TXN_43487,USER_2528,240.57,Online,3 July 2023,29442.82,Laptop,London,Groceries,0,11,Discover,57,0
TXN_8203,USER_4483,86.85,Bank Transfer,2 September 2023,49364.92,Laptop,Sydney,Travel,0,10,Mastercard,82,1
TXN_22088,USER_4027,148.23,Online,7 November 2023,19991.33,Mobile,London,Clothing,0,13,Discover,115,0
TXN_10256,USER_9784,392.87,ATM Withdrawal,1 November 2023,55995.08,Mobile,Sydney,Groceries,0,10,Mastercard,121,0
TXN_22457,USER_6075,50.15,Online,3 March 2023,90341.6,Tablet,New York,Groceries,0,12,Visa,161,0
TXN_16611,USER_2097,39.6,POS,26 February 2023,12013.75,Mobile,Sydney,Restaurants,0,9,Amex,238,1
TXN_23151,USER_8978,34.59,POS,2 April 2023,6033.97,Tablet,Mumbai,Clothing,0,5,Amex,58,0
TXN_36001,USER_7354,1.25,Online,23 March 2023,49959.36,Tablet,New York,Travel,0,5,Mastercard,36,0
TXN_32859,USER_9162,87.7,Online,5 August 2023,29253.26,Laptop,Sydney,Groceries,0,2,Amex,113,1
TXN_37347,USER_3860,93.02,POS,3 March 2023,22415.48,Mobile,Tokyo,Electronics,0,4,Discover,65,1
TXN_26440,USER_7564,6.77,POS,2 October 2023,6392.87,Mobile,Sydney,Restaurants,0,5,Amex,72,0
TXN_32078,USER_8248,59.56,ATM Withdrawal,10 March 2023,58579.46,Laptop,Tokyo,Electronics,0,4,Mastercard,102,0
TXN_3429,USER_5426,89.56,Online,22 October 2023,46093.82,Tablet,New York,Groceries,0,7,Mastercard,112,0
TXN_5248,USER_5493,5.66,ATM Withdrawal,11 October 2023,67098.11,Laptop,Sydney,Groceries,0,2,Amex,232,0
TXN_44877,USER_2662,124.38,ATM Withdrawal,4 November 2023,31318.07,Laptop,Mumbai,Clothing,0,3,Mastercard,10,0
TXN_46970,USER_6747,249.25,Bank Transfer,29 July 2023,56770.1,Mobile,New York,Clothing,1,7,Visa,32,0
TXN_42432,USER_9075,203.04,Online,15 January 2023,5520.5,Laptop,London,Electronics,0,10,Visa,95,0
TXN_5884,USER_4625,6.83,Online,11 June 2023,20669.67,Tablet,London,Travel,0,2,Visa,72,0
TXN_45109,USER_4921,109.79,ATM Withdrawal,26 June 2023,14552.96,Tablet,London,Clothing,0,11,Discover,36,1
TXN_25305,USER_3932,22.23,ATM Withdrawal,23 October 2023,6711.43,Tablet,Sydney,Travel,0,12,Visa,90,1
