Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Date,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Type,Card_Age,Fraud_Label
TXN_18403,USER_2407,63.39,ATM Withdrawal,2023-06-01,53615.28,Laptop,New York,Clothing,0,12,Amex,125,0
TXN_41558,USER_8239,139.56,ATM Withdrawal,2023-11-05,33812.09,Mobile,New York,Groceries,0,7,Amex,137,1
TXN_34281,USER_8784,82.39,ATM Withdrawal,2023-02-05,99204.02,Tablet,Tokyo,Groceries,0,7,Amex,196,1
TXN_41702,USER_4574,68.73,Bank Transfer,2023-11-15,77538.52,Tablet,Mumbai,Restaurants,0,11,Mastercard,71,0
TXN_30414,USER_7508,83.7,Online,2023-11-30,39867.23,Tablet,Tokyo,Travel,0,10,Amex,3,0
TXN_17699,USER_6420,16.62,Online,2023-04-08,64359.57,Mobile,Sydney,Clothing,0,1,Discover,7,0
TXN_39527,USER_4237,18.13,Online,2023-09-04,98705.13,Tablet,Tokyo,Clothing,0,6,Visa,184,0
TXN_43074,USER_7216,41.83,Online,2023-06-08,73629.21,Laptop,Tokyo,Travel,0,7,Amex,120,0
TXN_26288,USER_3261,153.14,Online,2023-05-26,15207.73,Tablet,London,Travel,0,3,Visa,104,0
TXN_30377,USER_6941,126.8,Online,2023-11-24,71029.9,Mobile,New York,Restaurants,0,3,Visa,176,0
TXN_41487,USER_4058,69.13,Bank Transfer,2023-12-14,60488.54,Laptop,New York,Clothing,0,12,Mastercard,103,0
TXN_18336,USER_8767,7.96,Online,2023-12-03,92573.08,Mobile,Sydney,Groceries,0,13,Visa,90,0
TXN_18835,USER_7088,18.72,Bank Transfer,2023-01-17,89585.06,Tablet,New York,Groceries,0,3,Visa,110,0
TXN_14378,USER_4091,232.16,Bank Transfer,2023-02-10,64294.62,Laptop,London,Groceries,0,13,Mastercard,74,0
TXN_23143,USER_1533,19.91,Bank Transfer,2023-08-26,74502.18,Tablet,Sydney,Groceries,0,8,Visa,80,0
TXN_8373,USER_4244,71.47,ATM Withdrawal,2023-05-06,94122.48,Mobile,New York,Restaurants,0,14,Mastercard,91,0
TXN_4690,USER_5386,55.12,Bank Transfer,2023-04-14,27596.23,Mobile,Sydney,Travel,0,6,Amex,175,1
TXN_30115,USER_4921,57.94,Bank Transfer,2023-10-14,91830.89,Mobile,Tokyo,Restaurants,0,2,Visa,122,1
TXN_43906,USER_7572,25.55,Online,2023-02-14,41651.21,Tablet,London,Clothing,1,2,Mastercard,95,1
TXN_19248,USER_5607,17.48,ATM Withdrawal,2023-07-09,93924.98,Mobile,New York,Restaurants,0,13,Mastercard,148,0
TXN_38516,USER_4970,75.19,Bank Transfer,2023-12-12,8849.62,Mobile,New York,Electronics,0,9,Discover,47,0
TXN_13434,USER_4039,16.84,Online,2023-06-08,19204.09,Tablet,New York,Groceries,0,12,Amex,74,1
TXN_45207,USER_7868,24.12,Bank Transfer,2023-10-26,51054.47,Mobile,Mumbai,Clothing,0,12,Discover,234,0
TXN_45032,USER_3250,369.8,Online,2023-03-15,10405.3,Laptop,Sydney,Clothing,0,7,Discover,187,0
TXN_49055,USER_2513,120.82,POS,2023-06-18,90794.73,Mobile,Tokyo,Electronics,0,3,Visa,204,0
TXN_13688,USER_2594,317.72,ATM Withdrawal,2023-08-13,53637.29,Tablet,Mumbai,Electronics,0,6,Mastercard,156,0
TXN_20997,USER_2228,147.34,POS,2023-11-19,93884.81,Laptop,Tokyo,Groceries,0,1,Mastercard,47,1
TXN_31453,USER_4686,4.86,ATM Withdrawal,2023-12-27,41059.71,Mobile,New York,Travel,1,7,Mastercard,154,1
TXN_38473,USER_3044,160.13,Online,2023-05-31,64435.91,Mobile,New York,Restaurants,0,7,Discover,31,1
TXN_49047,USER_4843,110.83,POS,2023-04-01,98387.39,Laptop,Tokyo,Electronics,0,1,Visa,78,1
TXN_10640,USER_1506,13.79,ATM Withdrawal,2023-07-08,42032.84,Laptop,New York,Groceries,0,10,Amex,232,0
TXN_39943,USER_6097,128.07,Bank Transfer,2023-05-11,53455.9,Mobile,New York,Clothing,0,2,Discover,153,0
TXN_9971,USER_7513,21.37,ATM Withdrawal,2023-05-03,86795.77,Mobile,Mumbai,Travel,0,12,Visa,152,0
TXN_18734,USER_7861,80.25,POS,2023-03-20,70206.39,Laptop,New York,Clothing,0,12,Mastercard,35,0
TXN_14185,USER_9117,81.59,Bank Transfer,2023-11-21,92029.94,Mobile,Sydney,Electronics,0,13,Amex,175,0
TXN_30060,USER_3622,238.23,Online,2023-09-26,72722.01,Mobile,Mumbai,Electronics,1,14,Discover,75,0
TXN_5512,USER_2172,23.09,Bank Transfer,2023-06-04,23637.09,Laptop,Tokyo,Electronics,0,8,Mastercard,157,0
TXN_5156,USER_3550,6.7,ATM Withdrawal,2023-07-09,26649.97,Tablet,London,Travel,0,1,Mastercard,21,0
TXN_41640,USER_1665,50.02,Bank Transfer,2023-05-13,85098.82,Mobile,London,Travel,0,2,Amex,55,1
TXN_49213,USER_8601,93.87,ATM Withdrawal,2023-04-01,81533.27,Mobile,Tokyo,Groceries,0,9,Mastercard,148,0
TXN_40867,USER_7833,38.8,ATM Withdrawal,2023-02-07,84844.47,Mobile,Sydney,Electronics,0,13,Discover,212,0
TXN_5214,USER_7637,70.33,Online,2023-02-06,51590.79,Mobile,London,Electronics,0,6,Discover,32,1
TXN_25695,USER_6251,6.11,Bank Transfer,2023-09-25,45751.86,Laptop,Sydney,Electronics,0,13,Visa,77,1
TXN_39944,USER_4221,124.38,Bank Transfer,2023-11-26,38560.96,Mobile,New York,Electronics,0,9,Amex,73,0
TXN_33124,USER_1237,114.28,Bank Transfer,2023-05-12,72665.71,Tablet,Sydney,Groceries,0,8,Mastercard,100,0
TXN_48709,USER_9576,12.85,Bank Transfer,2023-11-12,72931.2,Laptop,Mumbai,Clothing,0,3,Amex,199,0
TXN_47923,USER_4139,34.73,ATM Withdrawal,2023-10-23,48210.86,Tablet,Tokyo,Travel,0,6,Mastercard,20,1
TXN_4623,USER_2243,4.65,Bank Transfer,2023-05-13,88181.72,Laptop,Mumbai,Clothing,0,10,Visa,133,1
TXN_18697,USER_1960,596.35,Online,2023-07-06,66430.64,Laptop,Tokyo,Restaurants,0,12,Amex,122,0
TXN_20387,USER_4967,101.04,Bank Transfer,2023-07-20,83581.04,Laptop,London,Clothing,0,3,Visa,65,1
TXN_10507,USER_9708,78.88,Bank Transfer,2023-09-11,93466.94,Laptop,New York,Electronics,0,14,Mastercard,152,0
TXN_26796,USER_3499,111.14,Bank Transfer,2023-04-13,56859.79,Laptop,Tokyo,Travel,0,3,Visa,94,0
TXN_7404,USER_4247,147.52,POS,2023-07-19,30461.47,Laptop,Sydney,Groceries,0,5,Visa,103,0
TXN_6625,USER_8027,69.33,Online,2023-11-30,2380.24,Mobile,Mumbai,Groceries,0,6,Mastercard,27,1
TXN_14819,USER_4247,138.85,ATM Withdrawal,2023-09-10,29648.68,Tablet,Tokyo,Electronics,0,5,Visa,219,0
TXN_11194,USER_6051,42.63,Bank Transfer,2023-12-04,40047.11,Mobile,London,Travel,1,4,Visa,40,0
TXN_19400,USER_7251,63.0,Online,2023-05-30,3257.42,Laptop,New York,Travel,1,3,Mastercard,122,0
TXN_15148,USER_6921,32.77,POS,2023-09-16,83050.75,Tablet,Sydney,Groceries,0,8,Mastercard,147,0
TXN_18837,USER_4005,10.29,Online,2023-01-04,38808.32,Tablet,New York,Clothing,0,6,Visa,149,0
TXN_25310,USER_3521,61.21,POS,2023-03-30,42091.63,Tablet,New York,Electronics,0,6,Mastercard,78,0
TXN_40536,USER_8790,46.12,ATM Withdrawal,2023-08-02,25766.47,Tablet,Mumbai,Groceries,0,3,Visa,71,0
TXN_18234,USER_6507,112.18,Online,2023-04-12,93682.0,Mobile,Mumbai,Clothing,0,8,Visa,44,1
TXN_30592,USER_5965,7.31,Online,2023-12-11,52117.17,Tablet,Mumbai,Travel,1,5,Visa,153,1
TXN_42145,USER_9565,339.47,Online,2023-04-14,97277.11,Tablet,Sydney,Restaurants,1,3,Visa,99,0
TXN_26404,USER_8311,12.02,POS,2023-02-16,94501.34,Mobile,New York,Electronics,0,5,Amex,190,0
TXN_22406,USER_6647,5.58,POS,2023-09-04,58369.57,Tablet,Mumbai,Groceries,0,2,Discover,141,0
TXN_35073,USER_1065,65.9,ATM Withdrawal,2023-04-11,78949.74,Laptop,Sydney,Clothing,0,11,Amex,63,0
TXN_18893,USER_5691,35.49,Bank Transfer,2023-01-11,48684.33,Laptop,London,Electronics,0,4,Visa,42,0
TXN_16324,USER_1079,53.87,ATM Withdrawal,2023-07-17,70968.88,Laptop,Sydney,Electronics,0,5,Discover,176,1
TXN_46388,USER_6457,50.94,ATM Withdrawal,2023-04-23,10220.17,Laptop,Mumbai,Electronics,1,9,Mastercard,142,1
TXN_26801,USER_8964,46.4,ATM Withdrawal,2023-08-15,60161.09,Laptop,Tokyo,Clothing,0,2,Amex,90,0
TXN_4843,USER_5683,11.81,POS,2023-12-27,73725.8,Mobile,New York,Restaurants,0,3,Discover,195,1
TXN_6575,USER_6057,203.93,Online,2023-06-08,1148.19,Laptop,New York,Electronics,0,8,Mastercard,14,0
TXN_23547,USER_5860,63.58,Online,2023-06-13,21513.41,Tablet,Mumbai,Clothing,0,4,Mastercard,40,0
TXN_41478,USER_7533,3.83,Online,2023-04-20,61124.36,Laptop,Sydney,Electronics,0,8,Visa,215,0
TXN_3472,USER_4644,23.74,Online,2023-08-05,27074.76,Mobile,Mumbai,Restaurants,0,6,Discover,97,1
TXN_29280,USER_3894,0.85,ATM Withdrawal,2023-03-24,19005.38,Tablet,Sydney,Groceries,0,14,Mastercard,219,0
TXN_46978,USER_7017,49.92,Bank Transfer,2023-03-18,60806.89,Mobile,Mumbai,Restaurants,0,9,Visa,117,0
TXN_28574,USER_6191,10.78,Bank Transfer,2023-09-05,29070.7,Laptop,Mumbai,Clothing,0,4,Visa,142,0
TXN_32059,USER_7242,86.83,Online,2023-10-22,15945.95,Tablet,Sydney,Electronics,0,6,Amex,210,0
TXN_21467,USER_7306,8.5,POS,2023-07-14,58571.77,Mobile,New York,Groceries,0,14,Amex,158,0
TXN_49660,USER_8918,203.89,Bank Transfer,2023-11-29,78541.59,Laptop,New York,Restaurants,0,6,Visa,159,0
TXN_22352,USER_3021,145.86,Online,2023-10-18,54399.91,Laptop,Mumbai,Electronics,0,3,Mastercard,230,0
TXN_6634,USER_4243,119.75,ATM Withdrawal,2023-09-12,73444.15,Tablet,Tokyo,Restaurants,0,5,Amex,110,1
TXN_22509,USER_3372,110.85,ATM Withdrawal,2023-01-26,52150.54,Tablet,Tokyo,Travel,0,3,Mastercard,171,0
TXN_21169,USER_4417,302.45,POS,2023-03-16,41531.36,Laptop,Mumbai,Groceries,0,6,Mastercard,84,0
TXN_13211,USER_1937,37.67,POS,2023-02-20,80012.66,Tablet,Sydney,Groceries,0,5,Discover,180,1
TXN_37640,USER_7248,287.7,Online,2023-11-21,45003.59,Tablet,Sydney,Electronics,0,1,Visa,82,0
TXN_3967,USER_8869,93.41,Online,2023-11-18,10057.64,Laptop,Sydney,Restaurants,0,1,Mastercard,92,1
TXN_17619,USER_9524,265.14,ATM Withdrawal,2023-08-03,20799.85,Tablet,Sydney,Clothing,1,10,Discover,160,0
TXN_41915,USER_6545,79.89,ATM Withdrawal,2023-05-06,51655.3,Tablet,Sydney,Restaurants,0,13,Mastercard,103,0
TXN_14517,USER_9560,36.34,ATM Withdrawal,2023-06-22,84357.74,Mobile,Mumbai,Restaurants,0,6,Amex,3,1
TXN_17799,USER_7461,90.59,POS,2023-04-11,1851.73,Mobile,London,Electronics,0,11,Visa,203,1
TXN_40675,USER_6730,55.45,POS,2023-01-25,88856.72,Laptop,Sydney,Groceries,0,6,Mastercard,25,0
TXN_28296,USER_7289,15.87,ATM Withdrawal,2023-01-06,24376.99,Laptop,Tokyo,Clothing,0,6,Mastercard,119,1
TXN_22934,USER_6507,154.86,POS,2023-07-09,42310.79,Mobile,London,Electronics,0,14,Visa,10,0
TXN_27232,USER_7896,47.7,Bank Transfer,2023-07-05,53758.06,Tablet,London,Restaurants,0,2,Discover,56,0
TXN_31850,USER_2624,166.54,POS,2023-11-16,63077.09,Laptop,Tokyo,Groceries,1,3,Mastercard,142,0
TXN_473,USER_3782,12.57,Online,2023-02-23,45220.73,Mobile,London,Groceries,0,12,Mastercard,176,0
TXN_24130,USER_9351,1.49,POS,2023-09-19,47562.62,Tablet,Sydney,Clothing,0,6,Amex,49,0
TXN_22176,USER_1332,126.53,Bank Transfer,2023-12-30,5549.69,Tablet,Mumbai,Electronics,0,2,Mastercard,69,0
TXN_24750,USER_7279,0.23,Bank Transfer,2023-03-18,15518.05,Mobile,New York,Travel,1,7,Amex,230,0
TXN_29807,USER_6559,80.44,POS,2023-05-25,96358.14,Mobile,Mumbai,Travel,0,13,Mastercard,140,0
TXN_48804,USER_7902,15.13,Online,2023-03-02,15639.63,Laptop,Tokyo,Restaurants,1,14,Visa,125,0
TXN_34374,USER_4942,39.45,Online,2023-04-20,8271.57,Laptop,New York,Groceries,0,8,Mastercard,163,0
TXN_1580,USER_3203,80.65,Online,2023-02-19,26605.06,Mobile,London,Travel,0,9,Discover,52,0
TXN_7676,USER_6902,215.72,ATM Withdrawal,2023-09-18,77981.14,Mobile,Mumbai,Restaurants,0,5,Visa,58,0
TXN_18720,USER_9215,86.69,Bank Transfer,2023-03-08,94020.37,Laptop,Tokyo,Restaurants,0,8,Amex,47,0
TXN_45429,USER_9154,186.28,Online,2023-05-22,28044.31,Laptop,London,Restaurants,0,9,Discover,227,0
TXN_28367,USER_9925,67.44,ATM Withdrawal,2023-03-23,6149.32,Laptop,Sydney,Clothing,0,1,Visa,95,1
TXN_91,USER_4099,198.7,Bank Transfer,2023-09-26,66229.87,Mobile,Sydney,Clothing,0,1,Amex,76,0
TXN_21990,USER_8644,40.88,ATM Withdrawal,2023-07-15,58096.05,Laptop,Tokyo,Travel,0,5,Mastercard,159,0
TXN_32100,USER_9242,172.81,Bank Transfer,2023-05-23,38068.57,Tablet,Sydney,Travel,0,1,Visa,239,0
TXN_830,USER_4530,311.05,Online,2023-11-25,53402.83,Mobile,Mumbai,Clothing,0,1,Discover,113,0
TXN_42907,USER_8112,5.14,POS,2023-01-09,51911.06,Laptop,New York,Groceries,0,14,Mastercard,177,0
TXN_38035,USER_5461,2.97,Bank Transfer,2023-08-29,51951.53,Tablet,London,Electronics,0,12,Visa,190,0
TXN_32028,USER_1467,16.07,POS,2023-11-06,67384.43,Laptop,London,Electronics,0,9,Visa,230,1
TXN_34941,USER_3153,8.43,ATM Withdrawal,2023-09-25,1251.06,Laptop,New York,Travel,0,6,Discover,95,0
TXN_11323,USER_4833,97.35,Online,2023-08-21,59200.7,Laptop,Tokyo,Restaurants,0,5,Discover,87,0
TXN_10479,USER_9747,24.17,Online,2023-04-03,67464.29,Mobile,Sydney,Electronics,0,2,Discover,215,0
TXN_38272,USER_9371,27.66,ATM Withdrawal,2023-01-25,48778.43,Laptop,Mumbai,Electronics,0,8,Visa,128,0
TXN_14041,USER_6587,96.72,Online,2023-11-11,50495.1,Mobile,Tokyo,Electronics,0,1,Mastercard,91,0
TXN_30470,USER_6388,218.31,POS,2023-06-12,5676.16,Tablet,London,Travel,0,1,Amex,182,0
TXN_40245,USER_7096,292.83,Bank Transfer,2023-05-25,27348.44,Tablet,Tokyo,Travel,1,12,Amex,153,0
TXN_11544,USER_9864,19.44,POS,2023-01-31,70854.04,Tablet,Sydney,Restaurants,0,12,Amex,79,0
TXN_46150,USER_3918,214.83,Bank Transfer,2023-05-19,35421.22,Laptop,Mumbai,Travel,0,14,Discover,227,0
TXN_10275,USER_5599,46.53,ATM Withdrawal,2023-09-30,21688.65,Tablet,Tokyo,Electronics,0,8,Discover,53,0
TXN_20675,USER_8319,38.28,ATM Withdrawal,2023-12-31,35914.64,Tablet,New York,Restaurants,0,13,Discover,10,0
TXN_10701,USER_1329,144.45,Bank Transfer,2023-01-09,7028.64,Laptop,Mumbai,Restaurants,0,4,Visa,28,0
TXN_49253,USER_5261,152.64,Online,2023-01-13,55278.09,Laptop,Tokyo,Travel,0,9,Discover,132,1
TXN_13725,USER_8160,53.18,Bank Transfer,2023-06-27,87169.83,Mobile,London,Restaurants,0,13,Discover,211,0
TXN_16578,USER_5661,107.95,Bank Transfer,2023-12-24,94905.47,Mobile,Mumbai,Clothing,0,8,Visa,189,1
TXN_44833,USER_3953,198.31,Online,2023-07-24,92663.56,Tablet,Tokyo,Groceries,0,2,Visa,209,0
TXN_11022,USER_4630,131.44,ATM Withdrawal,2023-08-06,92799.13,Mobile,London,Restaurants,0,4,Discover,230,0
TXN_33378,USER_6085,24.56,ATM Withdrawal,2023-10-30,92573.72,Laptop,London,Groceries,0,5,Visa,220,1
TXN_8838,USER_7609,36.32,Online,2023-08-15,65414.72,Laptop,London,Travel,0,2,Visa,168,0
TXN_33659,USER_5047,130.54,POS,2023-10-27,71246.1,Laptop,Tokyo,Clothing,0,5,Visa,187,0
TXN_22453,USER_2666,476.9,ATM Withdrawal,2023-03-23,79897.35,Laptop,New York,Restaurants,0,9,Mastercard,52,0
TXN_47964,USER_5436,17.82,Online,2023-06-15,76694.32,Tablet,Tokyo,Groceries,0,2,Discover,208,1
TXN_15872,USER_8658,194.74,POS,2023-06-11,97704.18,Tablet,Mumbai,Electronics,0,7,Amex,43,0
TXN_2516,USER_1703,7.88,Online,2023-03-28,25591.84,Laptop,London,Groceries,0,14,Mastercard,108,0
TXN_19837,USER_6591,9.49,ATM Withdrawal,2023-11-25,65284.4,Tablet,New York,Restaurants,0,9,Visa,131,0
TXN_32594,USER_5172,60.28,Online,2023-03-26,64863.35,Mobile,Sydney,Travel,1,5,Discover,73,0
TXN_25630,USER_7667,72.81,ATM Withdrawal,2023-02-02,95211.33,Laptop,New York,Travel,0,4,Visa,113,0
TXN_25332,USER_1645,100.49,Bank Transfer,2023-06-26,42784.1,Mobile,Sydney,Electronics,0,9,Amex,17,1
TXN_5254,USER_9082,281.17,Bank Transfer,2023-12-16,8610.85,Tablet,New York,Electronics,1,7,Mastercard,187,0
TXN_22793,USER_2129,55.11,Bank Transfer,2023-09-07,43940.03,Mobile,New York,Groceries,0,12,Visa,129,1
TXN_46520,USER_7058,240.3,ATM Withdrawal,2023-07-31,39068.34,Mobile,Sydney,Travel,0,9,Visa,100,0
TXN_46034,USER_9589,136.38,Online,2023-04-22,59514.02,Mobile,Mumbai,Electronics,0,2,Mastercard,15,0
TXN_10471,USER_5876,359.25,POS,2023-06-07,64677.94,Tablet,New York,Electronics,0,14,Amex,2,0
TXN_42987,USER_6373,7.21,Bank Transfer,2023-07-29,36479.53,Mobile,New York,Travel,0,14,Amex,89,0
TXN_23511,USER_5254,188.33,POS,2023-07-21,10937.06,Mobile,New York,Travel,0,1,Mastercard,157,0
TXN_14512,USER_5224,35.81,Online,2023-12-09,85983.02,Tablet,Mumbai,Groceries,0,11,Discover,69,0
TXN_32070,USER_5358,40.22,Online,2023-08-23,73068.45,Laptop,London,Clothing,0,8,Discover,187,0
TXN_47786,USER_9095,72.38,POS,2023-04-11,25285.24,Mobile,Mumbai,Groceries,0,5,Mastercard,92,0
TXN_3302,USER_1139,1.8,Online,2023-10-03,1272.42,Mobile,Tokyo,Clothing,0,8,Visa,32,1
TXN_34290,USER_2515,89.42,Bank Transfer,2023-05-23,44453.08,Mobile,Sydney,Restaurants,0,6,Amex,3,0
TXN_13465,USER_1319,51.75,Bank Transfer,2023-04-07,63158.73,Tablet,London,Groceries,1,6,Discover,38,0
TXN_31916,USER_5232,37.8,Bank Transfer,2023-09-13,84744.56,Laptop,London,Clothing,0,4,Amex,100,0
TXN_18131,USER_3197,58.1,POS,2023-03-08,20705.39,Laptop,Sydney,Electronics,0,10,Mastercard,149,1
TXN_34425,USER_8500,54.52,POS,2023-04-11,35462.76,Laptop,Mumbai,Groceries,0,3,Mastercard,93,0
TXN_42159,USER_2654,2.92,Bank Transfer,2023-08-26,86597.81,Tablet,Mumbai,Electronics,0,6,Mastercard,175,0
TXN_41810,USER_9732,170.84,Online,2023-09-22,8873.01,Laptop,London,Clothing,0,3,Discover,214,1
TXN_5848,USER_5992,212.69,POS,2023-05-17,6553.54,Tablet,London,Electronics,0,2,Discover,234,0
TXN_23887,USER_9532,66.26,Bank Transfer,2023-05-28,25310.67,Laptop,Tokyo,Groceries,0,1,Discover,143,0
TXN_5339,USER_5078,43.28,ATM Withdrawal,2023-08-03,74352.51,Mobile,London,Restaurants,0,2,Amex,199,0
TXN_13223,USER_1518,288.23,Bank Transfer,2023-01-05,57818.58,Laptop,New York,Clothing,0,3,Amex,20,1
TXN_12540,USER_9424,125.33,Bank Transfer,2023-04-08,35495.88,Laptop,Mumbai,Groceries,0,10,Visa,115,0
TXN_39057,USER_4866,240.19,ATM Withdrawal,2023-02-23,85793.53,Mobile,London,Electronics,0,11,Mastercard,212,1
TXN_30661,USER_9916,190.04,ATM Withdrawal,2023-08-31,79495.04,Mobile,New York,Restaurants,0,10,Amex,215,1
TXN_36882,USER_7169,157.01,Bank Transfer,2023-09-26,40026.6,Mobile,Mumbai,Restaurants,0,6,Visa,171,0
TXN_2751,USER_4935,45.4,ATM Withdrawal,2023-01-07,19818.85,Mobile,Sydney,Restaurants,0,2,Discover,159,0
TXN_40672,USER_3874,29.54,Bank Transfer,2023-11-24,84044.12,Laptop,Tokyo,Travel,0,11,Visa,47,1
TXN_29819,USER_1733,197.69,Online,2023-12-07,25605.37,Mobile,Mumbai,Groceries,1,1,Visa,134,0
TXN_14062,USER_9491,22.59,ATM Withdrawal,2023-03-28,60986.83,Mobile,London,Groceries,0,13,Discover,32,1
TXN_25297,USER_2255,26.05,Online,2023-01-07,9968.12,Laptop,Tokyo,Groceries,0,5,Amex,194,0
TXN_36383,USER_9964,413.09,Online,2023-03-06,3075.82,Laptop,Mumbai,Groceries,0,8,Mastercard,86,0
TXN_28292,USER_3883,202.02,Online,2023-09-26,22884.77,Laptop,New York,Clothing,0,3,Discover,232,0
TXN_31561,USER_6243,109.83,POS,2023-05-05,81984.68,Laptop,London,Travel,0,11,Discover,223,1
TXN_2122,USER_5966,132.55,Bank Transfer,2023-01-19,26310.69,Laptop,London,Restaurants,0,5,Discover,68,1
TXN_11522,USER_2885,69.21,ATM Withdrawal,2023-02-27,13818.43,Tablet,Tokyo,Restaurants,1,12,Visa,71,1
TXN_37316,USER_7834,7.93,Bank Transfer,2023-10-22,67609.27,Tablet,London,Travel,0,1,Mastercard,148,0
TXN_2986,USER_4718,7.62,Online,2023-10-29,3590.89,Tablet,Sydney,Restaurants,0,3,Discover,70,0
TXN_1349,USER_9073,45.96,Online,2023-09-17,54884.16,Laptop,New York,Restaurants,0,8,Mastercard,129,1
TXN_3553,USER_3242,178.84,POS,2023-05-03,54449.74,Tablet,Sydney,Restaurants,0,8,Amex,57,0
TXN_38710,USER_7385,8.11,ATM Withdrawal,2023-04-21,7610.37,Mobile,Sydney,Groceries,0,13,Mastercard,14,0
TXN_12922,USER_6385,36.03,Bank Transfer,2023-10-19,20830.77,Laptop,New York,Travel,0,7,Amex,136,1
TXN_49138,USER_7783,148.37,ATM Withdrawal,2023-08-14,96226.48,Tablet,Tokyo,Electronics,0,4,Visa,135,1
TXN_13460,USER_6524,170.09,POS,2023-10-29,8498.12,Tablet,Tokyo,Travel,0,10,Visa,153,0
TXN_31777,USER_5924,1.56,Online,2023-08-21,28692.56,Laptop,London,Groceries,0,8,Visa,233,0
TXN_18927,USER_5033,65.58,Online,2023-02-23,93239.19,Laptop,New York,Restaurants,0,14,Visa,219,1
TXN_13903,USER_5691,449.33,POS,2023-04-12,43404.36,Mobile,Tokyo,Clothing,0,14,Visa,100,0
TXN_9651,USER_4810,34.55,POS,2023-07-29,64772.47,Tablet,London,Restaurants,0,14,Discover,125,0
TXN_44466,USER_5949,75.39,Online,2023-08-11,31671.91,Tablet,New York,Electronics,0,6,Discover,8,0
TXN_33353,USER_1916,10.9,Bank Transfer,2023-01-23,37878.77,Tablet,New York,Restaurants,0,3,Visa,11,0
TXN_44991,USER_3593,56.36,POS,2023-12-01,44415.56,Mobile,Tokyo,Clothing,0,8,Discover,234,0
TXN_36471,USER_7098,379.68,Bank Transfer,2023-11-06,8923.75,Tablet,New York,Electronics,0,13,Amex,149,1
TXN_31377,USER_4704,38.88,Bank Transfer,2023-05-31,99108.13,Mobile,London,Groceries,0,13,Discover,57,0
TXN_47117,USER_5105,141.35,POS,2023-12-25,63519.48,Tablet,Tokyo,Groceries,0,6,Discover,195,0
TXN_47479,USER_8423,256.31,ATM Withdrawal,2023-09-27,4838.19,Tablet,Mumbai,Restaurants,0,2,Amex,188,0
TXN_3274,USER_1389,69.06,ATM Withdrawal,2023-06-29,31629.01,Mobile,Sydney,Groceries,0,14,Visa,75,1
TXN_15288,USER_8185,51.09,Bank Transfer,2023-01-08,74025.13,Tablet,Mumbai,Groceries,0,3,Discover,114,0
TXN_41444,USER_8230,107.04,ATM Withdrawal,2023-05-23,31410.78,Tablet,New York,Electronics,1,7,Discover,112,0
TXN_37151,USER_3902,4.46,ATM Withdrawal,2023-10-26,43888.73,Tablet,New York,Restaurants,0,3,Mastercard,87,1
TXN_20148,USER_2381,74.85,POS,2023-05-27,23725.31,Laptop,London,Travel,0,9,Discover,45,0
TXN_25975,USER_4079,115.68,ATM Withdrawal,2023-10-13,13834.35,Mobile,Tokyo,Groceries,0,4,Visa,230,1
TXN_4814,USER_4917,215.2,Bank Transfer,2023-11-18,22236.68,Tablet,London,Travel,0,5,Visa,214,0
TXN_29027,USER_8086,148.19,Online,2023-10-27,49223.16,Laptop,Tokyo,Electronics,0,7,Amex,80,1
TXN_40781,USER_3586,50.82,ATM Withdrawal,2023-08-25,41915.99,Tablet,Tokyo,Electronics,0,13,Discover,17,0
TXN_33331,USER_2096,16.58,POS,2023-02-28,21134.01,Laptop,London,Clothing,0,6,Mastercard,82,0
TXN_7157,USER_8710,5.4,POS,2023-11-08,71379.12,Laptop,London,Travel,0,7,Mastercard,119,0
TXN_6503,USER_6153,77.11,Online,2023-10-25,75389.14,Tablet,New York,Clothing,0,7,Visa,33,0
TXN_43531,USER_3576,23.69,Bank Transfer,2023-09-07,79158.36,Mobile,Sydney,Clothing,1,10,Amex,9,0
TXN_44189,USER_5729,13.39,Online,2023-08-29,64715.61,Laptop,Mumbai,Electronics,0,12,Visa,222,1
TXN_265,USER_6600,67.0,Online,2023-01-25,86353.12,Mobile,Tokyo,Clothing,0,2,Amex,128,0
TXN_4433,USER_1926,73.96,POS,2023-01-07,1709.55,Tablet,Mumbai,Electronics,0,1,Visa,25,0
TXN_45933,USER_1117,166.09,Bank Transfer,2023-07-21,26601.42,Mobile,Tokyo,Clothing,0,7,Discover,84,1
TXN_21355,USER_5840,186.76,Online,2023-07-03,11819.54,Laptop,Mumbai,Clothing,0,6,Mastercard,64,0
TXN_16131,USER_5319,121.57,POS,2023-09-24,82571.16,Tablet,New York,Travel,0,4,Amex,176,0
TXN_37940,USER_3434,38.18,Online,2023-08-21,59459.1,Tablet,Sydney,Restaurants,0,11,Discover,77,0
TXN_16805,USER_2624,6.1,ATM Withdrawal,2023-10-01,58573.69,Tablet,London,Clothing,0,4,Visa,69,0
TXN_22413,USER_4088,59.57,ATM Withdrawal,2023-11-03,87831.88,Tablet,New York,Groceries,0,3,Amex,172,0
TXN_15640,USER_1567,248.64,ATM Withdrawal,2023-12-02,33428.58,Laptop,Sydney,Electronics,0,1,Visa,171,1
TXN_36797,USER_6849,54.79,POS,2023-09-19,86334.67,Tablet,Tokyo,Groceries,0,4,Visa,44,0
